10, -3.795554
20, 0.551440
30, 2.510793
40, -1.395942
50, -2.191779
60, -0.581550
70, -2.165428
80, 0.260378
90, 0.511311
100, 0.088031
110, 1.223052
120, 0.826628
130, 0.531105
140, 1.086401
150, 0.507069
160, 0.153784
170, 0.179334
180, 0.246373
190, 0.291742
200, 0.320250
210, 0.339079
220, 0.352351
230, 0.362142
240, 0.369685
250, 0.375668
260, 0.380515
270, 0.384544
280, 0.387932
290, 0.390828
300, 0.393307
310, 0.395474
320, 0.397375
330, 0.399066
340, 0.400569
350, 0.401920
360, 0.403132
370, 0.404236
380, 0.405230
390, 0.406139
400, 0.406968
410, 0.407740
420, 0.408440
430, 0.409087
440, 0.409699
450, 0.410257
460, 0.410773
470, 0.411263
480, 0.411720
490, 0.412151
500, 0.412554
510, 0.412920
520, 0.413272
530, 0.413603
540, 0.413922
550, 0.414213
560, 0.414507
570, 0.414761
580, 0.415016
590, 0.415248
600, 0.415484
610, 0.415699
620, 0.415909
630, 0.416110
640, 0.416292
650, 0.416477
660, 0.416644
670, 0.416810
680, 0.416969
690, 0.417115
