1.00000, -0.60000 
1.00400, -0.59932 
1.00800, -0.59863 
1.01200, -0.59794 
1.01600, -0.59723 
1.02000, -0.59652 
1.02400, -0.59580 
1.02800, -0.59507 
1.03200, -0.59433 
1.03600, -0.59358 
1.04000, -0.59283 
1.04400, -0.59206 
1.04800, -0.59129 
1.05200, -0.59051 
1.05600, -0.58972 
1.06000, -0.58892 
1.06400, -0.58812 
1.06800, -0.58730 
1.07200, -0.58647 
1.07600, -0.58564 
1.08000, -0.58480 
1.08400, -0.58395 
1.08800, -0.58308 
1.09200, -0.58221 
1.09600, -0.58133 
1.10000, -0.58045 
1.10400, -0.57955 
1.10800, -0.57864 
1.11200, -0.57772 
1.11600, -0.57680 
1.12000, -0.57586 
1.12400, -0.57492 
1.12800, -0.57396 
1.13200, -0.57300 
1.13600, -0.57202 
1.14000, -0.57104 
1.14400, -0.57005 
1.14800, -0.56904 
1.15200, -0.56803 
1.15600, -0.56701 
1.16000, -0.56597 
1.16400, -0.56493 
1.16800, -0.56388 
1.17200, -0.56281 
1.17600, -0.56174 
1.18000, -0.56066 
1.18400, -0.55956 
1.18800, -0.55846 
1.19200, -0.55735 
1.19600, -0.55622 
1.20000, -0.55509 
1.20400, -0.55394 
1.20800, -0.55279 
1.21200, -0.55162 
1.21600, -0.55044 
1.22000, -0.54925 
1.22400, -0.54806 
1.22800, -0.54685 
1.23200, -0.54563 
1.23600, -0.54440 
1.24000, -0.54315 
1.24400, -0.54190 
1.24800, -0.54064 
1.25200, -0.53936 
1.25600, -0.53808 
1.26000, -0.53678 
1.26400, -0.53547 
1.26800, -0.53416 
1.27200, -0.53283 
1.27600, -0.53148 
1.28000, -0.53013 
1.28400, -0.52877 
1.28800, -0.52739 
1.29200, -0.52600 
1.29600, -0.52461 
1.30000, -0.52320 
1.30400, -0.52178 
1.30800, -0.52034 
1.31200, -0.51890 
1.31600, -0.51744 
1.32000, -0.51597 
1.32400, -0.51449 
1.32800, -0.51300 
1.33200, -0.51150 
1.33600, -0.50998 
1.34000, -0.50845 
1.34400, -0.50691 
1.34800, -0.50536 
1.35200, -0.50380 
1.35600, -0.50222 
1.36000, -0.50064 
1.36400, -0.49904 
1.36800, -0.49742 
1.37200, -0.49580 
1.37600, -0.49416 
1.38000, -0.49251 
1.38400, -0.49085 
1.38800, -0.48918 
1.39199, -0.48749 
1.39599, -0.48579 
1.39999, -0.48408 
1.40399, -0.48236 
1.40799, -0.48062 
1.41199, -0.47887 
1.41599, -0.47711 
1.41999, -0.47533 
1.42399, -0.47355 
1.42799, -0.47174 
1.43199, -0.46993 
1.43599, -0.46811 
1.43999, -0.46627 
1.44399, -0.46441 
1.44799, -0.46255 
1.45199, -0.46067 
1.45599, -0.45878 
1.45999, -0.45688 
1.46399, -0.45496 
1.46799, -0.45303 
1.47199, -0.45109 
1.47599, -0.44913 
1.47999, -0.44716 
1.48399, -0.44518 
1.48799, -0.44318 
1.49199, -0.44117 
1.49599, -0.43915 
1.49999, -0.43711 
1.50399, -0.43506 
1.50799, -0.43300 
1.51199, -0.43092 
1.51599, -0.42883 
1.51999, -0.42673 
1.52399, -0.42461 
1.52799, -0.42248 
1.53199, -0.42034 
1.53599, -0.41818 
1.53999, -0.41601 
1.54399, -0.41383 
1.54799, -0.41163 
1.55199, -0.40942 
1.55599, -0.40719 
1.55999, -0.40495 
1.56399, -0.40270 
1.56799, -0.40044 
1.57199, -0.39816 
1.57599, -0.39586 
1.57999, -0.39355 
1.58399, -0.39123 
1.58799, -0.38890 
1.59199, -0.38655 
1.59599, -0.38419 
1.59999, -0.38181 
1.60399, -0.37942 
1.60799, -0.37702 
1.61199, -0.37460 
1.61599, -0.37217 
1.61999, -0.36972 
1.62399, -0.36726 
1.62799, -0.36479 
1.63199, -0.36230 
1.63599, -0.35980 
1.63999, -0.35729 
1.64399, -0.35476 
1.64799, -0.35222 
1.65199, -0.34966 
1.65599, -0.34709 
1.65999, -0.34451 
1.66399, -0.34191 
1.66799, -0.33930 
1.67199, -0.33667 
1.67599, -0.33404 
1.67999, -0.33138 
1.68399, -0.32872 
1.68799, -0.32604 
1.69199, -0.32334 
1.69599, -0.32064 
1.69999, -0.31791 
1.70399, -0.31518 
1.70799, -0.31243 
1.71199, -0.30967 
1.71599, -0.30689 
1.71999, -0.30410 
1.72399, -0.30130 
1.72799, -0.29848 
1.73199, -0.29565 
1.73599, -0.29281 
1.73999, -0.28995 
1.74399, -0.28708 
1.74799, -0.28420 
1.75199, -0.28130 
1.75599, -0.27839 
1.75999, -0.27547 
1.76399, -0.27253 
1.76799, -0.26958 
1.77199, -0.26661 
1.77599, -0.26364 
1.77999, -0.26065 
1.78399, -0.25764 
1.78799, -0.25463 
1.79199, -0.25160 
1.79599, -0.24856 
1.79999, -0.24550 
1.80399, -0.24243 
